Date,Close,MarketCap,Volume,return_1d,return_7d,volatility_7d,m_averages_7,m_averages_30,momentum_30d,month,week,future_min,dip30
2017-01-31 00:00:00+00:00,968.2663,15624634422.4056,101775253.2428098,0.051330736814468425,0.09311192464840379,0.019364941009040456,921.5380351260375,907.4229408318381,-0.029841891688793143,1,5,784.2775000000003,0
2017-02-01 00:00:00+00:00,986.5728903454352,15922459702.093218,92784081.5523147,0.018906565627075045,0.10419901551163036,0.019374129009902357,934.8379051753852,906.3354105100192,-0.03201133052213645,2,5,784.2775000000003,1
2017-02-02 00:00:00+00:00,1008.4033182231416,16276789219.937464,93269627.17186482,0.022127536739898312,0.10164669444059338,0.019188610838375787,948.1298077786913,905.4311444507907,-0.026197162535655405,2,5,784.2775000000003,1
2017-02-03 00:00:00+00:00,1015.4425,16392262891.437502,138411478.18957058,0.0069805222272194545,0.10580019873950142,0.018881945009429198,962.0090934929768,901.5842439067663,-0.10205338080367177,2,5,784.2775000000003,1
2017-02-04 00:00:00+00:00,1033.63,16687723783.25,99014097.1355952,0.017910910760579934,0.12321175339175983,0.018066917863026895,978.206950635834,903.0163272400998,0.04336722462380216,2,5,784.2775000000003,1
2017-02-05 00:00:00+00:00,1016.9261585954308,16420090077.568644,75284571.16114573,-0.016160368221287413,0.11243723882811607,0.020348105673557968,992.8903304351813,907.1127825266141,0.13745994535481731,2,5,784.2775000000003,1
2017-02-06 00:00:00+00:00,1024.5110886063285,16544150319.051847,73413586.50003262,0.007458683156871482,0.11240058407391063,0.020350290302166053,1007.6788936814766,911.2605254801584,0.13824599424664674,2,6,784.2775000000003,1
2017-02-07 00:00:00+00:00,1051.5000000000005,16981015237.500008,89525304.92230712,0.026343210623894553,0.08596157895818579,0.014316263966390533,1019.5694222529053,916.0410254801585,0.15793125092915306,2,6,784.2775000000003,1
2017-02-08 00:00:00+00:00,1055.3013,17045265643.7481,164316931.3624948,0.0036151212553492407,0.0696637930427022,0.014242205376032468,1029.3877664892718,921.1551058788563,0.17011420712432868,2,6,784.2775000000003,1
2017-02-09 00:00:00+00:00,981.705,15858560740.5,333977588.2356619,-0.06973960896286213,-0.026475833370109614,0.032087007156077485,1025.5737210288228,923.6866237889085,0.08384735730533732,2,6,799.4275,0
2017-02-10 00:00:00+00:00,992.1113,16028562068.1356,155061226.92505568,0.01060023123035947,-0.022976387141566357,0.03231000888511933,1022.2406924573944,930.6144171222419,0.2650003347029588,2,6,817.8250000000003,0
2017-02-11 00:00:00+00:00,1010.9462999999998,16334579162.865597,61189139.07653336,0.018984765116574875,-0.021945667211671793,0.032427363841341365,1019.0001638859657,937.6650437889085,0.2645878456770625,2,6,817.8250000000003,0
2017-02-12 00:00:00+00:00,1000.5237691031116,16167938833.727505,36448049.44931276,-0.0103096780678541,-0.0161293810309433,0.03209630238110308,1016.656965387063,943.5325427590122,0.21349329932695027,2,6,821.9124999999998,0
2017-02-13 00:00:00+00:00,996.1039358698114,16098583564.75675,75754126.52273774,-0.004417519473087772,-0.027727521012154366,0.03183419829816185,1012.5988007104175,949.4751739546725,0.2179915457094257,2,7,828.3099999999998,0
2017-02-14 00:00:00+00:00,1010.1021618594352,16326912555.985212,79285701.69931836,0.014052977290367252,-0.039370269273005465,0.030207397794981713,1006.6848238331941,955.7481626833203,0.22896556733160223,2,7,873.9349999999996,0
2017-02-15 00:00:00+00:00,1008.8813,16308969767.02,38397960.04087936,-0.0012086518626865939,-0.043987437521398,0.030024157494947985,1000.0533952617654,961.7672060166537,0.21799966196230902,2,7,873.9349999999996,0
2017-02-16 00:00:00+00:00,1034.9038000000005,16731535006.800604,66797083.39238934,0.025793420891040864,0.05419020988993695,0.013254011695272185,1007.653223833194,966.1255826833204,0.1446119985290093,2,7,885.7887999999999,0
2017-02-17 00:00:00+00:00,1056.5580910529798,17083619843.997011,93994063.10950576,0.02092396515790096,0.06495923496988665,0.014180045984173637,1016.8599082693339,972.213019051753,0.20896644607777493,2,7,885.7887999999999,0
2017-02-18 00:00:00+00:00,1058.5809306486606,17118312229.51949,55001149.2103404,0.0019145559650817212,0.04711885354213252,0.013658444048772088,1023.664855504857,977.6027167400418,0.18027955562963194,2,7,885.7887999999999,0
2017-02-19 00:00:00+00:00,1053.5024999999998,17037979881.749996,37478366.695671685,-0.004797394796776544,0.05295099680078508,0.01263643182292902,1031.2332456329839,983.0041734067084,0.1817736276763433,2,7,885.7887999999999,0
2017-02-20 00:00:00+00:00,1082.0168234958396,17500458951.95995,55971656.67700667,0.027066213412725526,0.08624891894539899,0.013288020737506668,1043.5065152938453,988.4154841899032,0.17651766352426712,2,8,885.7887999999999,0
2017-02-21 00:00:00+00:00,1125.4088148356532,18202277765.49074,157173668.2490902,0.04010288047058297,0.11415345628402274,0.01707796305694028,1059.9788942904477,995.303150950603,0.22489635167784194,2,8,885.7887999999999,1
2017-02-22 00:00:00+00:00,1123.3049999999998,18168250822.125,99272532.79966933,-0.0018693783165014688,0.11341641479527853,0.01718836471860925,1076.3251371475903,1002.1164009506031,0.2224353376155923,2,8,893.4737999999999,1
2017-02-23 00:00:00+00:00,1185.654784688768,19176691563.44728,132273779.09306018,0.05550565936123153,0.14566666456222044,0.022860579010555597,1097.8609921031286,1012.1119337735619,0.33852988961789543,2,8,914.1424999999998,1
2017-02-24 00:00:00+00:00,1180.871,19108706913.125,303444815.37207663,-0.004034719676034193,0.11765837581455507,0.024546669713704165,1115.6199790955602,1021.6918404402285,0.3216627057223169,2,8,914.1424999999998,1
2017-02-25 00:00:00+00:00,1149.4036781698385,18601876715.06894,118187068.14571138,-0.026647552383081252,0.08579669715524263,0.029253238194643455,1128.5946573128713,1029.4932963792232,0.2556848433073746,2,8,914.1424999999998,1
2017-02-26 00:00:00+00:00,1180.6730000000002,19110682514.326004,89353606.5435028,0.027204821442672777,0.12071210082557982,0.028650532908545634,1146.7618715985857,1038.2394797125567,0.28573349849584173,2,8,914.1424999999998,1
2017-02-27 00:00:00+00:00,1193.129515036958,19314424735.21033,87503104.90059088,0.01055035139870042,0.10269035483397526,0.028338812133228607,1162.635113247317,1047.3356302137886,0.29653463483850295,2,9,920.991145882262,1
2017-02-28 00:00:00+00:00,1190.3309999999997,19271383899.147,139855221.83568653,-0.00234552494233764,0.05768764586567343,0.026397729965266216,1171.9097111279377,1056.5419135471218,0.30212849747167425,2,9,968.2663,0
2017-03-01 00:00:00+00:00,1227.4771489660905,19875003126.771694,105587214.84284867,0.03120657108492586,0.09273718978023826,0.027213831199680422,1186.7914466945222,1066.7581136499161,0.332778446844058,3,9,981.705,1
2017-03-02 00:00:00+00:00,1262.081,20437807786.697,174318244.9248126,0.02819103480912566,0.06445907889731473,0.02146485024432685,1197.7094774532695,1076.5519369832496,0.30344410416845036,3,9,981.705,1
2017-03-03 00:00:00+00:00,1289.5406116191473,20884867165.511112,152484577.44121936,0.02175740829562245,0.09202496430105156,0.021031574373961446,1213.2337076845763,1086.6508610257065,0.30709106670023334,3,9,981.705,1
2017-03-04 00:00:00+00:00,1268.8145320151446,20551257963.730083,121628867.96214923,-0.016072452016830274,0.10388939596525426,0.017863079148961646,1230.2924010910485,1095.331234818773,0.25824113138665683,3,9,981.705,1
2017-03-05 00:00:00+00:00,1276.2330000000002,20673857896.125004,62090177.87740499,0.005846770980052929,0.08093688938427479,0.017110849438206066,1243.9438296624771,1104.02425148544,0.25682448784643164,3,9,981.705,1
2017-03-06 00:00:00+00:00,1280.9859999999996,20753062038.099995,65232264.87056507,0.0037242415765768033,0.07363532948920493,0.017353804752786802,1256.4947560857688,1112.26945148544,0.23930806961872197,3,10,981.705,1
2017-03-07 00:00:00+00:00,1233.0565084079958,19978921138.285755,213974224.53913003,-0.03741609322194295,0.035893804671134344,0.025000739276150707,1262.598400144054,1119.473796479192,0.21253298283828426,3,10,981.705,1
2017-03-08 00:00:00+00:00,1149.6310000000003,18629281761.825005,248575333.3901731,-0.06765749001698751,-0.06341963191059019,0.034179549843448634,1251.4775217203266,1123.6444601923145,0.1221264589374782,3,10,981.705,0
2017-03-09 00:00:00+00:00,1191.2367224851023,19305673114.12323,149501332.4258168,0.03619050154797665,-0.056132908676144844,0.03572155616548021,1241.3569106467698,1128.3023509418178,0.13289274606286416,3,10,981.705,0
2017-03-10 00:00:00+00:00,1100.0105899712148,17829356645.959938,417086882.86842495,-0.07658102776044029,-0.1469748373492158,0.041148530119569614,1214.281193268494,1129.792660607525,0.04236637439110025,3,10,992.1113,0
2017-03-11 00:00:00+00:00,1181.2041227520244,19147525540.5318,169071412.54824838,0.07381159192561437,-0.06904902730265572,0.054920433967204696,1201.7654205166198,1136.4426313659258,0.20321697735269195,3,10,996.1039358698114,0
2017-03-12 00:00:00+00:00,1230.56,19950023304.0,104613431.4350169,0.04178437604246077,-0.03578735230949226,0.058112273523222506,1195.2407062309053,1144.3909213659258,0.24034470729241764,3,10,996.1039358698114,0
2017-03-13 00:00:00+00:00,1243.2649223901926,20158188044.32141,131403644.08735795,0.010324504607814866,-0.029446908560910923,0.05830669195648079,1189.8519808580756,1152.1348754455987,0.22980312840572514,3,11,996.1039358698114,0
2017-03-14 00:00:00+00:00,1246.5567394807624,20214039431.746094,86807305.13232267,0.002647719750864752,0.010948590742363207,0.05627237217756422,1191.7805852970425,1160.3359744581874,0.2459041733693137,3,11,1008.8813,0
2017-03-15 00:00:00+00:00,1258.457,20409261728.959,72763975.2935764,0.009546505299224961,0.09466167839941675,0.0469200477929273,1207.3271567256138,1169.0810765958602,0.263379206408916,3,11,1008.8813,0
2017-03-16 00:00:00+00:00,1217.3145410078776,19743578282.65421,137592935.4142275,-0.03269278091513861,0.021891382317674735,0.0486714672991299,1211.0525593717246,1175.9881559008084,0.2051400214479273,3,11,1034.9038000000005,0
2017-03-17 00:00:00+00:00,1074.0938695062457,17423426593.321995,283988947.7236811,-0.1176529702693373,-0.02356042814610293,0.060948741935310184,1207.3501707338717,1178.1619082176833,0.06463849563496282,3,11,961.962,0
2017-03-18 00:00:00+00:00,961.962,15606390507.000002,342885274.9538922,-0.10439671307107645,-0.18560900569939087,0.06134515380270842,1176.0298674835826,1175.73051488435,-0.0704817201366934,3,11,961.962,0
2017-03-19 00:00:00+00:00,1023.4901008756748,16606689806.263306,177388243.2413791,0.06396105134680452,-0.16827289943141754,0.065905047924724,1146.4484533229647,1174.628248545106,-0.03129784387373247,3,11,961.962,0
2017-03-20 00:00:00+00:00,1036.3320123738729,16816818647.793924,101975751.4316815,0.012547177043735758,-0.16644313395288957,0.06610324960319049,1116.886609034919,1173.8866179359468,-0.021017682853170516,3,12,961.962,0
2017-03-21 00:00:00+00:00,1112.701532272989,18058074337.21503,150015664.59348586,0.07369213629151572,-0.10737995549527024,0.075598348041832,1097.7644365766657,1175.8599190117131,0.05619258831658125,3,12,961.962,0
2017-03-22 00:00:00+00:00,1039.8401726478428,16877645842.247135,188848065.441006,-0.06548149482306131,-0.1737181543367452,0.07707874801373202,1066.5334612406434,1174.4540306501133,-0.03897966272994735,3,12,961.962,0
2017-03-23 00:00:00+00:00,1029.1394137431018,16705852353.567331,82048831.9755843,-0.010290772742019172,-0.15458217323928114,0.07713671645902245,1039.6513002028182,1171.2450506136947,-0.08554171588447157,3,12,940.0206265591036,0
2017-03-24 00:00:00+00:00,940.0206265591036,15261293153.465893,161801850.34465718,-0.08659544663619745,-0.12482451185460619,0.0713315312769799,1020.4979797817979,1165.1355714989982,-0.16316527874521725,3,12,940.0206265591036,0
2017-03-25 00:00:00+00:00,965.2650626610692,15672767506.162111,190451071.3339399,0.026855193799705912,0.0034336727033597025,0.06091231225473319,1020.9698458762363,1157.789247431408,-0.1858801776653316,3,12,940.0206265591036,0
2017-03-26 00:00:00+00:00,954.4766599717784,15499531724.033216,130490540.3796116,-0.011176621952470822,-0.06742951479926385,0.05447408020607836,1011.1107828899654,1150.2427694304674,-0.19171809624270697,3,12,940.0206265591036,0
2017-03-27 00:00:00+00:00,1042.6050726198062,16932388062.889202,138288339.0282277,0.0923316581158029,0.006053137576599532,0.06663442277321717,1012.0069343536701,1146.682815912133,-0.09291653365863994,3,13,940.0206265591036,0
2017-03-28 00:00:00+00:00,1044.7219999999998,16968792612.799994,127643560.28946394,0.002030421140072125,-0.061094130187924645,0.05898688178993013,1002.2955726003859,1142.1511159121333,-0.11514703901927159,3,13,940.0206265591036,0
2017-03-29 00:00:00+00:00,1038.617197616254,16871375654.368252,121169066.49229117,-0.005843470687652452,-0.0011761182764025158,0.053239330399366354,1002.1208618815878,1137.000705331443,-0.12950171416714795,3,13,940.0206265591036,0
2017-03-30 00:00:00+00:00,1031.4929056461594,16757840043.708635,102438849.919161,-0.0068594011214581085,0.0022868543091725257,0.05313325941595182,1002.4570750105958,1131.706102186315,-0.13344027363299815,3,13,940.0206265591036,0
2017-03-31 00:00:00+00:00,1078.274711090609,17519577833.28675,133287124.42714268,0.045353492194058154,0.14707558603003967,0.03787001283947659,1022.2076585150966,1126.7326875904655,-0.12155211035998137,3,13,940.0206265591036,0
2017-04-01 00:00:00+00:00,1085.2529999999997,17634831646.535995,87750426.90171514,0.0064717171214492275,0.12430568760889815,0.038072663843664784,1039.3487924206581,1120.838420923799,-0.14010828148114118,4,13,940.0206265591036,0
2017-04-02 00:00:00+00:00,1098.0679999999998,21833808421.11998,80231506.35067685,0.011808306450201034,0.1504398651638763,0.03613171030569875,1059.8618409961182,1114.456000536494,-0.1484812575066825,4,13,940.0206265591036,0
2017-04-03 00:00:00+00:00,1139.3082754455547,18517903140.18806,131765236.03753588,0.03755712346189388,0.09275151767941958,0.020670470396097075,1073.6765842569396,1110.1391253175075,-0.102068705316534,4,14,940.0206265591036,0
2017-04-04 00:00:00+00:00,1140.4975903801685,18539058629.55856,108222974.26702544,0.0010438921231821219,0.09167567102077756,0.02076034719269837,1087.3588114541064,1105.6146116635132,-0.10635629200924257,4,14,940.0206265591036,0
2017-04-05 00:00:00+00:00,1132.339904992776,18408732920.44381,87439620.02168314,-0.007152742325981842,0.09023796986187627,0.02096113296546447,1100.7477696507524,1100.659741829939,-0.116040374373509,4,14,940.0206265591036,0
2017-04-06 00:00:00+00:00,1194.2109999999996,19416796070.09999,128309277.22353126,0.05464003761981551,0.15775008578649263,0.0240977388008772,1123.993211701301,1099.3648915496728,-0.03150342919656601,4,14,940.0206265591036,1
2017-04-07 00:00:00+00:00,1189.775123703212,19347052264.0503,90840184.05054908,-0.003714482865077806,0.10340631331307715,0.02308002490268563,1139.9218420745299,1100.7030290064463,0.03491913814364067,4,14,940.0206265591036,1
2017-04-08 00:00:00+00:00,1182.271,19227110119.602,43899666.20643768,-0.006307178183264872,0.08939666603087049,0.024283714215377745,1153.7815563602442,1100.4041715902763,-0.007526398671120926,4,14,940.0206265591036,1
2017-04-09 00:00:00+00:00,1187.6989999999998,19316186631.362995,41151425.52338414,0.004591163954795308,0.08162609237315,0.024473101078789996,1166.585984931673,1103.3271185912358,0.07971596894451682,4,14,940.0206265591036,1
2017-04-10 00:00:00+00:00,1210.515,19691023824.75,76050218.05983433,0.01921025444999125,0.062499962555435884,0.022086235731200995,1176.7583741537364,1104.304147832835,0.02481440479540975,4,15,940.0206265591036,1
2017-04-11 00:00:00+00:00,1226.618,19955556306.916,78899688.76011947,0.013302602611285241,0.07551125959952665,0.02184402664319998,1189.0612898137126,1104.172747832835,-0.003203419581328859,4,15,940.0206265591036,1
2017-04-12 00:00:00+00:00,1218.299,19822303422.025,83573376.82029216,-0.0067820625492206466,0.0759128020024804,0.021794060580798972,1201.34116052903,1103.3405504198286,-0.020080935237998476,4,15,940.0206265591036,1
2017-04-13 00:00:00+00:00,1174.209,19106860359.408,131395672.09469403,-0.036189802339163024,-0.016749133947015604,0.01798276902904493,1198.4837319576018,1100.9289591038032,-0.05803806372335518,4,15,940.0206265591036,0
2017-04-14 00:00:00+00:00,1183.687,19263144684.95,92892227.90249668,0.008071816857135206,-0.005117037313961292,0.018372532051075384,1197.614,1098.4366257704698,-0.0594140284491248,4,15,940.0206265591036,1
2017-04-15 00:00:00+00:00,1180.323,19210567706.901,53325277.00029746,-0.0028419675133711797,-0.0016476763787658388,0.01823889124496031,1197.3357142857142,1097.2035744035406,-0.030387824807588504,4,15,940.0206265591036,1
2017-04-16 00:00:00+00:00,1186.31,19310204918.47,36294382.3761766,0.005072340367848316,-0.0011694882289198238,0.018260373346102497,1197.1372857142856,1100.9441120866657,0.10447516151017533,4,15,940.0206265591036,1
2017-04-17 00:00:00+00:00,1205.143,19618884439.9,83379623.41478413,0.015875277119808517,-0.004437780614036213,0.01771016499123769,1196.3698571428572,1109.050145419999,0.2527968880267619,4,16,940.0206265591036,1
2017-04-18 00:00:00+00:00,1217.58,19823480859.0,85025813.90001634,0.010319937136090918,-0.007368227109010306,0.01735509030840423,1195.078714285714,1115.5198087241433,0.18963534572368235,4,16,940.0206265591036,1
2017-04-19 00:00:00+00:00,1225.721,19958292470.9,71343829.93791687,0.006686213636886373,0.006092100543462653,0.017344090154881673,1196.139,1121.8327749783473,0.18274933647210556,4,16,940.0206265591036,1
2017-04-20 00:00:00+00:00,1253.904,20419371472.848,112476255.64770472,0.02299299759080564,0.06787122224408093,0.008218352757468197,1207.524,1126.539523902581,0.1269005781258945,4,16,940.0206265591036,1
2017-04-21 00:00:00+00:00,1254.9875,20439557226.725,91517340.71934254,0.000864101239010262,0.060235940751228956,0.008847781417280789,1217.7097857142858,1133.7111014809864,0.2069042272182149,4,16,940.0206265591036,1
2017-04-22 00:00:00+00:00,1249.67,20355249795.0,84061246.82405868,-0.004237093994959973,0.05875256179876187,0.009154261282569633,1227.6165,1141.062121022883,0.21428640601257554,4,16,954.4766599717784,1
2017-04-23 00:00:00+00:00,1247.8388,20327793187.52,84420564.20787704,-0.0014653468515688495,0.05186570120794731,0.009837499323481581,1236.4063285714287,1151.3227268042463,0.32745895647806034,4,16,954.4766599717784,1
2017-04-24 00:00:00+00:00,1249.9563,20364256790.6925,70514448.2984891,0.0016969339308892106,0.03718504774952014,0.00921539020304271,1242.8082285714286,1160.8124347155438,0.2949358143700822,4,17,1031.4929056461594,0
2017-04-25 00:00:00+00:00,1263.045,20579834197.125,93017240.8955012,0.01047132607755974,0.03734046222835463,0.009229396410587074,1249.3032285714287,1171.098046049818,0.3232853698458642,4,17,1031.4929056461594,0
2017-04-26 00:00:00+00:00,1287.32,20977699422.84,121914930.77675968,0.019219426069538192,0.05025531911421921,0.010652109123468013,1258.1030857142857,1179.2552102958246,0.2347148827554486,4,17,1031.4929056461594,0
2017-04-27 00:00:00+00:00,1331.3125,21697132034.375,134993633.3799261,0.034173709722524315,0.06173399239495203,0.013807294307785267,1269.161442857143,1188.808226962491,0.2743222598930628,4,17,1031.4929056461594,1
2017-04-28 00:00:00+00:00,1321.205,21534600390.46,161417797.38181546,-0.00759213182479701,0.05276347373977819,0.014928929340403732,1278.6210857142858,1198.2278203752826,0.2720808042003515,4,17,1078.274711090609,0
2017-04-29 00:00:00+00:00,1327.6863,21643161383.0556,86320647.340096,0.004905597541638329,0.06242952139364788,0.014111915661774466,1289.7662714285714,1208.1009335204105,0.28715020019289006,4,17,1085.2529999999997,0
2017-04-30 00:00:00+00:00,1349.8863,22007601314.79,86247238.96408871,0.016720817259317844,0.08177939329983963,0.013576822602919729,1304.3444857142856,1217.1546531507238,0.25189461100749777,4,17,1098.0679999999998,0
2017-05-01 00:00:00+00:00,1408.445,22964730936.125,217759983.7243955,0.043380468414265794,0.12679539276693097,0.017266529278800596,1326.9857285714284,1227.9277198173904,0.29780336935258434,5,18,1132.339904992776,0
2017-05-02 00:00:00+00:00,1442.245,23518941607.875,189160669.6971972,0.02399809719229351,0.14187934713331662,0.017127950937282442,1352.5857285714285,1239.400286484057,0.3134386941428038,5,18,1132.339904992776,1
2017-05-03 00:00:00+00:00,1485.8175,24231937589.4375,206154588.9234965,0.030211579863338223,0.15419437280551862,0.017620625363626786,1380.9425142857144,1250.9505939692053,0.30414000496830806,5,18,1132.339904992776,1
2017-05-04 00:00:00+00:00,1499.36,24455911024.0,335017412.62340426,0.009114511035170691,0.1262269377024552,0.016991776104277406,1404.9493,1262.9126742898661,0.3146542462226596,5,18,1174.209,1
2017-05-05 00:00:00+00:00,1506.0438,24567395211.1206,324314592.9971558,0.00445776864795655,0.13990168066272823,0.014480605467736656,1431.3548428571428,1275.3694707901072,0.33002801840637086,5,18,1174.209,1
2017-05-06 00:00:00+00:00,1547.815,25252078563.53,135507234.10379437,0.027735713928107586,0.16579872820861374,0.013308558185275581,1462.8017999999997,1287.1562707901069,0.2960984281672172,5,18,1174.209,1
2017-05-07 00:00:00+00:00,1557.8838,25419561546.555,149859388.43444195,0.006505170191527965,0.154085199620146,0.014518626846748326,1492.5157285714286,1299.42656,0.3093934887048557,5,18,1174.209,1
2017-05-08 00:00:00+00:00,1633.38,26655087385.5,276144904.8530368,0.04846073885613289,0.1597044968032122,0.015898535309795233,1524.6492999999998,1314.4635266666667,0.3815614186595122,5,19,1174.209,1
2017-05-09 00:00:00+00:00,1700.1775,27748404857.4425,383922543.2526552,0.04089526013542466,0.17884097362098683,0.017539515949901774,1561.4968000000001,1331.5461433333332,0.4314885337109826,5,19,1174.209,1
2017-05-10 00:00:00+00:00,1747.3175,28521047690.935,288565639.4229343,0.027726516790158806,0.17599738864295245,0.017415457778817697,1598.8539428571432,1349.43956,0.44344968876882973,5,19,1174.209,1
2017-05-11 00:00:00+00:00,1808.7788,29527250348.0656,313353159.7330766,0.03517466058687102,0.20636725002667822,0.016579000373107968,1643.0566285714287,1368.84492,0.47460643819021087,5,19,1174.209,1
2017-05-12 00:00:00+00:00,1700.7725,27767470033.9575,248020430.1818661,-0.05971227659236167,0.12929816516624548,0.036759689440585816,1670.8750142857145,1384.92737,0.3960222408456382,5,19,1180.323,1
2017-05-13 00:00:00+00:00,1751.73,28602793979.76,246696636.62711567,0.02996138519408098,0.1317437807489914,0.036866271561294656,1700.0057285714286,1404.1780699999997,0.4918383354241025,5,19,1180.323,1
2017-05-14 00:00:00+00:00,1767.7088,28867391787.52,124978733.01274386,0.009121725380052847,0.13468591174771838,0.03673825241712531,1729.9807285714287,1423.6454633333333,0.49339208760424014,5,19,1186.31,1
2017-05-15 00:00:00+00:00,1696.13,27702000821.75,231039670.3102772,-0.04049241594543174,0.038417269710661284,0.04000907741967768,1738.9450142857145,1440.83903,0.43700495542321893,5,20,1205.143,1
2017-05-16 00:00:00+00:00,1716.315,28034610160.905,218205145.6587208,0.01190062082505472,0.009491656018268735,0.03720884300040918,1741.2503714285715,1458.5058633333333,0.4467677082718684,5,20,1217.58,1
2017-05-17 00:00:00+00:00,1804.4513,29477763646.6281,271656160.3631455,0.051352053673131115,0.03269800708800763,0.04083131990400374,1749.4123428571427,1478.4828066666666,0.49729227153956,5,20,1225.721,1
2017-05-18 00:00:00+00:00,1889.4088,30868475119.0056,230137778.816666,0.04708217949689186,0.04457703728062268,0.042496038470179756,1760.9309142857142,1500.8771000000002,0.5517738464823667,5,20,1247.8388,1
2017-05-19 00:00:00+00:00,1972.9013,32237082949.2181,279848678.0797178,0.04418974866635539,0.1600030574341953,0.032195923750028214,1799.8064571428572,1525.78311,0.6095843181278611,5,20,1247.8388,1
2017-05-20 00:00:00+00:00,2043.42,33393518554.5,274198303.3238714,0.035743653268412334,0.16651538764535623,0.032510651099367856,1841.4764571428573,1552.10031,0.6296462887110976,5,20,1247.8388,1
2017-05-21 00:00:00+00:00,2053.8788,33568054937.0756,264478153.79685724,0.005118282095702309,0.16188752355591585,0.03282303417886897,1882.3578857142857,1578.7300199999997,0.6365731132780208,5,20,1247.8388,1
2017-05-22 00:00:00+00:00,2109.3963,34479453631.095,580030832.7898638,0.027030562855023366,0.24365249125951416,0.01786769990705814,1941.3959285714284,1607.3875633333332,0.6879626621428054,5,21,1249.9563,1
2017-05-23 00:00:00+00:00,2292.7025,37479380943.125,389402023.7389176,0.08689983954176839,0.3358285046742584,0.025019658154259564,2023.7369999999999,1642.2163533333335,0.8373386850929783,5,21,1263.045,1
2017-05-24 00:00:00+00:00,2448.1313,40025140034.1006,555024432.8249408,0.06779283400266722,0.35671785655838995,0.026705327996366414,2115.6912857142856,1682.15552,0.9585735117299701,5,21,1287.32,1
2017-05-25 00:00:00+00:00,2366.9725,38704024228.25,889791512.2689184,-0.03315132648318342,0.25275827020600294,0.03965793564324786,2183.9146714285716,1718.9531033333333,0.8740207197684957,5,21,1321.205,1
2017-05-26 00:00:00+00:00,2262.36,36997900173.0,716011543.9589934,-0.044196753447705794,0.1467172736923028,0.04868413323214914,2225.265914285714,1751.4544366666667,0.7574185128794708,5,21,1321.205,1
2017-05-27 00:00:00+00:00,2082.845,34066387966.5,683119789.1268574,-0.07934855637475924,0.019293635180236857,0.06072209809374222,2230.898057142857,1776.50552,0.5645049528191164,5,21,1327.6863,1
2017-05-28 00:00:00+00:00,2219.4875,36305932627.5,401864331.3271442,0.0656037775254521,0.0806321677793258,0.06500910825247572,2254.5564428571424,1806.44827,0.6798963824690343,5,21,1349.8863,1
2017-05-29 00:00:00+00:00,2286.2663,37402630788.11,312368211.9159352,0.03008748641296677,0.08384863479660032,0.06512963776761803,2279.823585714286,1838.4009366666667,0.7219928382178831,5,22,1408.445,1
2017-05-30 00:00:00+00:00,2167.6438,35466825282.315,335746190.66623986,-0.051884813243321615,-0.05454641411173056,0.059937512991471056,2261.9580571428573,1865.65952,0.6057973178926255,5,22,1442.245,1
2017-05-31 00:00:00+00:00,2329.0775,38113024210.0,416350458.7178713,0.07447427478629098,-0.0486304799093088,0.06135320522319904,2244.9503714285715,1896.3472699999998,0.6536517222894753,5,22,1485.8175,1
2017-06-01 00:00:00+00:00,2436.0363,39868442921.8656,438586633.5187092,0.045923246435552345,0.029178116771529927,0.06267627663884227,2254.8166285714283,1929.4736466666666,0.6890585857465275,6,22,1499.36,1
2017-06-02 00:00:00+00:00,2514.2275,41152717323.6675,292795886.85332465,0.03209771545686735,0.1113295408334658,0.05906064712839193,2290.7977,1963.75398,0.6921509539361326,6,22,1506.0438,1
2017-06-03 00:00:00+00:00,2562.54,41949676689.0,304803966.17644024,0.019215643771297586,0.23030758409771268,0.04147413693281148,2359.325557142857,1999.1933133333334,0.7090892113968628,6,22,1547.815,1
2017-06-04 00:00:00+00:00,2556.405,41854068527.985,254469613.91820475,-0.002394108970006248,0.15179968348548933,0.03989367888846033,2407.4566285714286,2034.2053533333333,0.6974307121745067,6,22,1557.8838,1
2017-06-05 00:00:00+00:00,2721.5525,44563721217.1875,334411829.5166427,0.06460146181845183,0.19039173170684442,0.04318997364537937,2469.640371428571,2073.3299366666665,0.7583189851500338,6,23,1633.38,1
2017-06-06 23:29:55+00:00,2903.4438,47547556371.0756,1211604496.354524,0.06683365468790337,0.3394469146637469,0.028222370960970466,2574.754657142857,2118.1819366666664,0.8637101175325141,6,23,1696.13,1
2017-06-07 00:00:00+00:00,2716.0588,44484425844.04,717931660.7865304,-0.06453887621313703,0.16615217827659223,0.045793874357007984,2630.0377,2154.27123,0.6628456329819146,6,23,1696.13,1
2017-06-08 23:39:21+00:00,2824.2038,46261410000.6806,580940070.4176636,0.03981688467127431,0.15934388990837278,0.04534270981965773,2685.4902,2191.738773333333,0.6611229121665236,6,23,1696.13,1
2017-06-09 00:00:00+00:00,2817.0638,46149913864.145,393210044.6730309,-0.0025281461628229307,0.1204490444878199,0.04597155777024409,2728.7525285714287,2227.396983333333,0.6122220489407333,6,23,1696.13,1
2017-06-10 00:00:00+00:00,2937.4538,48127389931.89,354694237.3905724,0.04273598631312492,0.1463055405964393,0.04698443569850196,2782.3116428571425,2265.019483333333,0.6239983573447454,6,23,1696.13,1
